Name: 玩偶•橘子猫「合作集」, URL: https://v4.cvhlscdn.com/20230426/guDLBTn8/hls/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_260, URL: https://vip4.ddyunbo.com/20191201/536eRGt7/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_261, URL: https://vip4.ddyunbo.com/20190729/aN7GcbnY/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_262, URL: https://vip4.ddyunbo.com/20191206/R61RAjBC/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_263, URL: https://vip4.ddyunbo.com/20191122/kN2bDRaJ/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_264, URL: https://vip4.ddyunbo.com/20191201/YEg5oWil/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_265, URL: https://vip4.ddyunbo.com/20191127/jxrCEPud/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_266, URL: https://vip4.ddyunbo.com/20190801/HsTzj1M0/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_267, URL: https://vip4.ddyunbo.com/20190830/B57lK9fN/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_268, URL: https://vip4.ddyunbo.com/20191208/BS0JwI5Z/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_269, URL: https://vip4.ddyunbo.com/20191206/UJGFkoQP/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_270, URL: https://vip4.ddyunbo.com/20191207/pOgUw8vR/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_271, URL: https://vip4.ddyunbo.com/20191201/mIG17Z5S/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_272, URL: https://vip4.ddyunbo.com/20190721/xUX3F0o1/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_273, URL: https://vip4.ddyunbo.com/20191013/aM9bNES7/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_274, URL: https://vip4.ddyunbo.com/20191102/thRqkr3J/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_275, URL: https://vip4.ddyunbo.com/20191008/ONnuL7h3/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_276, URL: https://vip4.ddyunbo.com/20190904/f9ADZ1CY/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_277, URL: https://vip4.ddyunbo.com/20190904/UfqniQi1/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_278, URL: https://vip4.ddyunbo.com/20191211/FFE0h29v/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_279, URL: https://vip4.ddyunbo.com/20191203/nX7ffHF1/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_280, URL: https://vip4.ddyunbo.com/20191121/VmpUGI2G/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_281, URL: https://vip4.ddyunbo.com/20190909/jRVMH9sc/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_282, URL: https://vip4.ddyunbo.com/20191209/cALP0OD4/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_283, URL: https://vip4.ddyunbo.com/20191128/xrAM7jTH/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_284, URL: https://vip4.ddyunbo.com/20191121/ChPdFva9/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_285, URL: https://vip4.ddyunbo.com/20191121/AQ82xuGS/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_286, URL: https://vip4.ddyunbo.com/20191121/0jjk6fKn/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_287, URL: https://vip4.ddyunbo.com/20191201/XjqVWCLB/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_288, URL: https://vip4.ddyunbo.com/20190815/I8xSVL3G/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_289, URL: https://vip4.ddyunbo.com/20191121/V7KpEPJu/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_290, URL: https://vip4.ddyunbo.com/20191203/37pJZBSc/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_291, URL: https://vip4.ddyunbo.com/20191011/UUuK75ff/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_292, URL: https://vip4.ddyunbo.com/20190810/henyVtws/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_293, URL: https://vip4.ddyunbo.com/20191009/kdxiQUUj/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_294, URL: https://vip4.ddyunbo.com/20191112/qEl4l9Wn/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_295, URL: https://vip4.ddyunbo.com/20191203/T0WINSep/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_296, URL: https://vip4.ddyunbo.com/20191130/8WzWvM7O/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_297, URL: https://vip4.ddyunbo.com/20191025/sJo8DfKz/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_298, URL: https://vip4.ddyunbo.com/20191023/hLjlU9Vt/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_299, URL: https://vip4.ddyunbo.com/20191201/VqS0cJUT/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_300, URL: https://vip4.ddyunbo.com/20191111/V2iWnNxU/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_301, URL: https://vip4.ddyunbo.com/20191213/J6Cv9gPJ/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_302, URL: https://vip4.ddyunbo.com/20191203/U2SNJ3X7/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_303, URL: https://vip4.ddyunbo.com/20190916/nDbO6fKD/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_304, URL: https://vip4.ddyunbo.com/20190918/PEhQHMj2/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_305, URL: https://vip4.ddyunbo.com/20191128/dkDIOfQC/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_306, URL: https://vip4.ddyunbo.com/20191130/c6PcG5MJ/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_307, URL: https://vip4.ddyunbo.com/20191211/ch4KRvFi/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_308, URL: https://vip4.ddyunbo.com/20191208/9twDrLY8/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_309, URL: https://vip4.ddyunbo.com/20191111/DlyNFtz9/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_310, URL: https://vip4.ddyunbo.com/20191106/yFE2T1bI/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_311, URL: https://vip4.ddyunbo.com/20191128/0UFCYn1m/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_312, URL: https://vip4.ddyunbo.com/20190724/6R2vmRcq/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_313, URL: https://vip4.ddyunbo.com/20191208/2uX0tXFP/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_314, URL: https://vip4.ddyunbo.com/20191112/xgfe7yP7/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_315, URL: https://vip4.ddyunbo.com/20191204/vbdhMyr9/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_316, URL: https://vip4.ddyunbo.com/20191201/QJW4E3Tf/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_317, URL: https://vip4.ddyunbo.com/20191211/mKHj4MjF/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_318, URL: https://vip4.ddyunbo.com/20191209/gOW71wsS/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_319, URL: https://vip4.ddyunbo.com/20191001/LrwArd97/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_320, URL: https://vip4.ddyunbo.com/20191206/HImhhVBD/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_321, URL: https://vip4.ddyunbo.com/20191201/AYodI1bN/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_335, URL: https://vip4.ddyunbo.com/20210626/UMA1e0H4/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_336, URL: https://vip4.ddyunbo.com/20210626/A2dGVy5a/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_337, URL: https://vip4.ddyunbo.com/20210626/I6HW1lPD/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_338, URL: https://vip4.ddyunbo.com/20210626/sHREWYut/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_339, URL: https://vip4.ddyunbo.com/20210626/L4c9Q0Mw/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_340, URL: https://vip4.ddyunbo.com/20210523/adSLcr5u/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_341, URL: https://vip4.ddyunbo.com/20210610/TGBrJEHJ/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_344, URL: https://vip4.ddyunbo.com/20210619/3KvERjbU/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_345, URL: https://vip4.ddyunbo.com/20210619/t7EOBSZb/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_354, URL: https://vip4.ddyunbo.com/20210610/RrSUX6KV/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_359, URL: https://vip4.ddyunbo.com/20210626/Z5K4lMMI/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_373, URL: https://vip4.ddyunbo.com/20210626/JXkUNpq5/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_395, URL: https://vip4.ddyunbo.com/20210626/yasWpN6k/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_396, URL: https://vip4.ddyunbo.com/20210210/IjSENz6s/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_397, URL: https://vip4.ddyunbo.com/20210209/dEzJjeSU/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_398, URL: https://vip4.ddyunbo.com/20210208/6LaKp6lZ/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_399, URL: https://vip4.ddyunbo.com/20210208/uWwFdRB7/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_400, URL: https://vip4.ddyunbo.com/20210208/EZRbwZn4/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_401, URL: https://vip4.ddyunbo.com/20210207/Lyhqjp3z/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_402, URL: https://vip4.ddyunbo.com/20210203/DYtc79vE/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_403, URL: https://vip4.ddyunbo.com/20210202/cy0urBhD/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_404, URL: https://vip4.ddyunbo.com/20210202/cOf9FXgF/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_405, URL: https://vip4.ddyunbo.com/20210202/jnSPf5L7/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 一本道_406, URL: https://vip4.ddyunbo.com/20210202/6wLYbWPq/index.m3u8?skipl=1, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1226584, URL: https://vip1.slbfsl.com/20220818/nLdvr4w2/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1226584, URL: https://aosikazy12.com/20220929/Y3kiFgyI/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1226584, URL: https://vod3.ttbfp5.com/20230403/6MEOTpkY/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1235209, URL: https://vip1.slbfsl.com/20220818/XMCWmYIz/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1235209, URL: https://aosikazy12.com/20220929/cejBtTpH/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1235209, URL: https://vod3.ttbfp5.com/20230409/YH4NIVTh/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 040910-343File.014, URL: https://vip1.slbfsl.com/20220818/rJoQwLzm/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 040910-343File.014, URL: https://aosikazy12.com/20220929/kjpI0a7g/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 040910-343File.014, URL: https://vod3.ttbfp5.com/20230401/K2agAy7N/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 060910-396, URL: https://vip1.slbfsl.com/20220818/1dq37CmP/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 060910-396, URL: https://aosikazy12.com/20220929/62q3KU8o/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 060910-396, URL: https://vod3.ttbfp5.com/20230401/eRTXCimI/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 122919-001, URL: https://vip1.slbfsl.com/20220818/NIv30dQm/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 122919-001, URL: https://aosikazy12.com/20220929/UxHqai85/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 122919-001, URL: https://vod3.ttbfp5.com/20230402/lapGjIZH/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 041210-345, URL: https://vip1.slbfsl.com/20220818/C9vACssS/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 041210-345, URL: https://aosikazy12.com/20220929/iqUTZL9A/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 041210-345, URL: https://vod3.ttbfp5.com/20230401/XhE862al/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 122819-001, URL: https://vip1.slbfsl.com/20220818/muZFQwbr/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 122819-001, URL: https://aosikazy12.com/20220929/7dcRQciZ/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 122819-001, URL: https://vod3.ttbfp5.com/20230402/tfPSfZZ0/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Caribpr 040710-341 草凪純 ハメタク３?特別編集版?, URL: https://vip1.slbfsl.com/20220818/CosC4oYf/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Caribpr 040710-341 草凪純 ハメタク３?特別編集版?, URL: https://aosikazy12.com/20220929/AoUHqOJz/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Caribpr 040710-341 草凪純 ハメタク３?特別編集版?, URL: https://vod3.ttbfp5.com/20230402/kzgS7hPY/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233512, URL: https://vip1.slbfsl.com/20220818/TzDcD8Ah/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1233512, URL: https://aosikazy12.com/20220929/cTOx9X8F/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233512, URL: https://vod3.ttbfp5.com/20230407/eJqn753A/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1226620, URL: https://vip1.slbfsl.com/20220818/kBbmLn4y/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1226620, URL: https://aosikazy12.com/20220929/RRvqSCzZ/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1226620, URL: https://vod3.ttbfp5.com/20230403/AMFvvmcA/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1234565, URL: https://vip1.slbfsl.com/20220818/ZfYfH9C6/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1234565, URL: https://aosikazy12.com/20220929/9wkupPdS/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1234565, URL: https://vod3.ttbfp5.com/20230409/mBYj4GQf/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 050310-364 アンダーヘアサロン File.1, URL: https://vip1.slbfsl.com/20220818/2pf4qhUP/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 050310-364 アンダーヘアサロン File.1, URL: https://aosikazy12.com/20220929/4G1vjG8V/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 050310-364 アンダーヘアサロン File.1, URL: https://vod3.ttbfp5.com/20230401/pAXS4bjX/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 041010-344 青山ゆい 着ハメキャンディ File.016, URL: https://vip1.slbfsl.com/20220818/G8xaGLd7/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 041010-344 青山ゆい 着ハメキャンディ File.016, URL: https://aosikazy12.com/20220929/bNIV0MmE/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 041010-344 青山ゆい 着ハメキャンディ File.016, URL: https://vod3.ttbfp5.com/20230401/xTmzsMqb/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1243091 （モザイク有り, URL: https://vip1.slbfsl.com/20220818/93Hh6lHR/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1243091 （モザイク有り, URL: https://vod3.ttbfp5.com/20230409/1BMrtuV4/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244095, URL: https://vip1.slbfsl.com/20220818/BN5TvwMw/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1244095, URL: https://aosikazy12.com/20220929/CERN3y68/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244095, URL: https://vod3.ttbfp5.com/20230411/TLWNndza/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233604, URL: https://vip1.slbfsl.com/20220818/jqKkWyyd/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1233604, URL: https://aosikazy12.com/20220929/t8ohaxz8/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233604, URL: https://vod3.ttbfp5.com/20230407/T4qAukhF/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244176, URL: https://vip1.slbfsl.com/20220818/7L5YqnLK/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1244176, URL: https://vod3.ttbfp5.com/20230411/Y7V2ZBik/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244083, URL: https://vip1.slbfsl.com/20220818/iOoPY6MR/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1244083, URL: https://aosikazy12.com/20220929/pXewETjV/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244083, URL: https://vod3.ttbfp5.com/20230411/bvixSHRz/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233280, URL: https://vip1.slbfsl.com/20220818/KgBwuuXd/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1233280, URL: https://aosikazy12.com/20220929/B1EpeDn4/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233280, URL: https://vod3.ttbfp5.com/20230406/Q6Q3vBTj/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 011520-001 美月アンジェリア ロシアンハーフの淫猥ボディに釘付け！, URL: https://vip1.slbfsl.com/20220818/RnaA4nUJ/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 011520-001 美月アンジェリア ロシアンハーフの淫猥ボディに釘付け！, URL: https://aosikazy12.com/20220929/vqDtGz6H/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 011520-001 美月アンジェリア ロシアンハーフの淫猥ボディに釘付け！, URL: https://vod3.ttbfp5.com/20230330/XrrSkXRa/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244053, URL: https://vip1.slbfsl.com/20220818/OIBBm9oz/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1244053, URL: https://aosikazy12.com/20220929/XyAe9nMa/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1244053, URL: https://vod3.ttbfp5.com/20230410/SQ7l2Y4j/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1243939, URL: https://vip1.slbfsl.com/20220818/9imKQSIQ/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1243939, URL: https://aosikazy12.com/20220929/Eh6SlwaI/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1243939, URL: https://vod3.ttbfp5.com/20230410/PGcoJQCS/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 040410-339 鈴木ありさ THE 未公開, URL: https://vip1.slbfsl.com/20220818/KWTP14NJ/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: Carib 040410-339 鈴木ありさ THE 未公開, URL: https://aosikazy12.com/20220929/L6edNzE1/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 040410-339 鈴木ありさ THE 未公開, URL: https://vod3.ttbfp5.com/20230330/vrHvB78Y/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233100 （モザイク有り）, URL: https://vip1.slbfsl.com/20220818/JIeBdXz6/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1233100 （モザイク有り）, URL: https://aosikazy12.com/20220929/91cycSZd/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1233100 （モザイク有り）, URL: https://vod3.ttbfp5.com/20230406/t5izpsCg/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1230185, URL: https://vip1.slbfsl.com/20220818/cfLQAd1X/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
Name: FC2PPV-1230185, URL: https://aosikazy12.com/20220929/jcDj53ii/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: FC2PPV-1230185, URL: https://vod3.ttbfp5.com/20230404/s2ApKeVg/index.m3u8, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: Carib 011420-001 大久保ゆう いじられ続けてガチガチになるマゾ乳首7, URL: https://vip1.slbfsl.com/20220818/8od4ZdHB/index.m3u8, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 720x406
